bill_id,number,change_hash,url,status_date,status,last_action_date,last_action,title,description
1973415,A05602,fc8a7dc529696326bcbe5804c0d198c0,https://legiscan.com/NY/bill/A05602/2025,2025-02-18,1,2026-01-07,referred to judiciary,Directs the chief administrative judge of the New York unified court system to conduct a study on the office of court administration's housing court guardian ad litem program and to publish a report on such study.,Directs the chief administrative judge of the New York unified court system to conduct a study on the office of court administration's housing court guardian ad litem program and to publish a report on such study.
1974890,A05645,3b328e7ca5069cbe06b59613a44eac90,https://legiscan.com/NY/bill/A05645/2025,2025-02-19,1,2026-01-07,referred to housing,"Provides additional enforcement of housing maintenance code violations in the city of New York; requires the department of housing preservation and development to produce a list of owners/landlords with multiple violations; directs HPD to commence proceedings to be appointed as the administrator of buildings with multiple, longstanding violations; provides additional penalties.","Provides additional enforcement of housing maintenance code violations in the city of New York; requires the department of housing preservation and development to produce a list of owners/landlords with multiple violations; directs HPD to commence proceedings to be appointed as the administrator of buildings with multiple, longstanding violations; provides additional penalties."
1974768,A05648,43f7649e907066833dc80be9a25f0520,https://legiscan.com/NY/bill/A05648/2025,2025-02-19,1,2026-01-07,referred to housing,"Requires a public housing authority to file in the office of the commissioner of housing and community renewal and with the temporary president of the senate and the speaker of the assembly a physical needs assessment every five years; defines ""physical needs assessment"".","Requires a public housing authority to file in the office of the commissioner of housing and community renewal and with the temporary president of the senate and the speaker of the assembly a physical needs assessment every five years; defines ""physical needs assessment""."
1975021,A05653,a64eb6514d4b57ff965f9b71eb70b8de,https://legiscan.com/NY/bill/A05653/2025,2025-02-19,1,2026-01-07,referred to local governments,"Provides that any requirement that undocumented immigrants who are seeking asylum in the United States be sheltered in a certain locality or localities shall only apply to those towns, cities, and counties that opt-in to such requirement through the adoption of a local law or ordinance; defines the term ""sheltered"" as including, but not limited to, being temporarily or permanently placed into housing, dwelling, or living quarters by a state or local governmental entity.","Provides that any requirement that undocumented immigrants who are seeking asylum in the United States be sheltered in a certain locality or localities shall only apply to those towns, cities, and counties that opt-in to such requirement through the adoption of a local law or ordinance; defines the term ""sheltered"" as including, but not limited to, being temporarily or permanently placed into housing, dwelling, or living quarters by a state or local governmental entity."
1976718,A05760,52eb6a5989a0a5afefbb05422e62585f,https://legiscan.com/NY/bill/A05760/2025,2025-02-20,1,2026-01-07,referred to housing,Establishes a housing task force addressing affordable housing for millennials in suburban counties to provide a continuing forum to discuss concerns and issues related to the formulation of state policy designed to help address this issue.,Establishes a housing task force addressing affordable housing for millennials in suburban counties to provide a continuing forum to discuss concerns and issues related to the formulation of state policy designed to help address this issue.
1980996,A05898,09ad9db35cae6ad48f5d67f3ba0a4e2f,https://legiscan.com/NY/bill/A05898/2025,2025-02-24,1,2025-06-11,substituted by s5083,"Permits an eligible retirement system member to receive, in lieu of an ordinary death benefit, a death benefit such member would otherwise be entitled to receive provided such member is a state-paid judge or justice of the unified court system or a housing judge of the civil court of the city of New York.","Permits an eligible retirement system member to receive, in lieu of an ordinary death benefit, a death benefit such member would otherwise be entitled to receive provided such member is a state-paid judge or justice of the unified court system or a housing judge of the civil court of the city of New York."
1980760,A05905,eff46e57f2bdda3ca2f0f34d0f6f821d,https://legiscan.com/NY/bill/A05905/2025,2025-02-24,1,2026-01-07,referred to real property taxation,Requires affordable housing units to be equally distributed throughout building projects.,Requires affordable housing units to be equally distributed throughout building projects.
1983048,A05959,b2555cdb78ca1c4260032fea9c4e5c32,https://legiscan.com/NY/bill/A05959/2025,2025-02-25,1,2026-01-07,referred to real property taxation,"Provides for direct-pay tax abatement credits for solar electric generating systems and electric energy storage systems in connection with eligible buildings; provides such eligible properties shall include: 501(c)(3) corporations, associations, organizations or trusts and income-restricted affordable housing properties.","Provides for direct-pay tax abatement credits for solar electric generating systems and electric energy storage systems in connection with eligible buildings; provides such eligible properties shall include: 501(c)(3) corporations, associations, organizations or trusts and income-restricted affordable housing properties."
1982856,A05966,6bbb79b4fa3d9353c152a7587b174b62,https://legiscan.com/NY/bill/A05966/2025,2025-02-25,1,2026-01-07,referred to judiciary,Relates to requiring written notification by mortgagees commencing foreclosure actions on a multiple dwelling with ten or more units to the department of housing preservation and development to aid in the identification and improvements of at-risk properties.,Relates to requiring written notification by mortgagees commencing foreclosure actions on a multiple dwelling with ten or more units to the department of housing preservation and development to aid in the identification and improvements of at-risk properties.
1982998,A05978,e31339f45f6538cadc1dc6109ee08828,https://legiscan.com/NY/bill/A05978/2025,2025-02-25,1,2026-01-07,referred to housing,"Requires affordable housing funded by the state be used for veterans and people with disabilities, with each group receiving five percent of such affordable housing.","Requires affordable housing funded by the state be used for veterans and people with disabilities, with each group receiving five percent of such affordable housing."
1984555,A06062,2c8b873b7e31eb5d8c2179f56386d653,https://legiscan.com/NY/bill/A06062/2025,2025-02-26,1,2026-01-07,referred to housing,Directs the commissioner of housing and community renewal to require housing quality standards inspections of Section 8 housing when a tenant moves out or vacates.,Directs the commissioner of housing and community renewal to require housing quality standards inspections of Section 8 housing when a tenant moves out or vacates.
1984944,A06100,c83501254efaab6bf365d37c923fdfbb,https://legiscan.com/NY/bill/A06100/2025,2025-02-26,1,2026-01-07,referred to housing,"Establishes the ""tenant opportunity to purchase act""; prevents the displacement of lower-income tenants in New York and preserves affordable housing by providing an opportunity for tenants to own or remain renters in the properties in which they reside.","Establishes the ""tenant opportunity to purchase act""; prevents the displacement of lower-income tenants in New York and preserves affordable housing by providing an opportunity for tenants to own or remain renters in the properties in which they reside."
