state,bill_id,bill_number,title,description,status,status_date,url
ME,2108444,,An Act to Prohibit Noncompete Clauses for Health Care Professionals as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Prohibit Noncompete Clauses for Health Care Professionals as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,1,2026-02-10,https://legiscan.com/ME/bill/LD2200/2025
ME,2108637,,"An Act to Implement Certain Recommendations Related to the Regulatory Review and Approval of Certain Health Care Transactions Involving Private Equity Companies, Hedge Funds or Management Services Organizations from the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State","An Act to Implement Certain Recommendations Related to the Regulatory Review and Approval of Certain Health Care Transactions Involving Private Equity Companies, Hedge Funds or Management Services Organizations from the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State",1,2026-02-10,https://legiscan.com/ME/bill/LD2201/2025
ME,2108538,,An Act to Require Notice to the Attorney General Prior to the Merger of Certain Health Care Entities as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,An Act to Require Notice to the Attorney General Prior to the Merger of Certain Health Care Entities as Recommended by the Commission to Evaluate the Scope of Regulatory Review and Oversight over Health Care Transactions That Impact the Delivery of Health Care Services in the State,1,2026-02-10,https://legiscan.com/ME/bill/LD2202/2025
ME,2108586,,An Act to Limit Rates Charged to Low-income Electricity Consumers,An Act to Limit Rates Charged to Low-income Electricity Consumers,4,2026-03-25,https://legiscan.com/ME/bill/LD2203/2025
ME,2108487,,An Act Expanding Access to Oral Health Care by Creating a New Path for Obtaining a License to Practice Dentistry,An Act Expanding Access to Oral Health Care by Creating a New Path for Obtaining a License to Practice Dentistry,6,2026-03-10,https://legiscan.com/ME/bill/LD2206/2025
ME,2108834,,An Act Regarding the Statute of Limitations for Certain Sexual Offenses Committed Against Minors,An Act Regarding the Statute of Limitations for Certain Sexual Offenses Committed Against Minors,3,2026-03-25,https://legiscan.com/ME/bill/LD2207/2025
ME,2110627,,An Act to Offset Federal Cuts to Health Insurance for Certain Maine Families and Seniors,An Act to Offset Federal Cuts to Health Insurance for Certain Maine Families and Seniors,1,2026-02-10,https://legiscan.com/ME/bill/LD2208/2025
ME,2110811,,"Resolve, to Direct the Department of Health and Human Services to Develop Innovative Models for the Delivery of Dental Services to Expand Access to Oral Health Care Throughout the State","Resolve, to Direct the Department of Health and Human Services to Develop Innovative Models for the Delivery of Dental Services to Expand Access to Oral Health Care Throughout the State",3,2026-03-25,https://legiscan.com/ME/bill/LD2209/2025
ME,2111002,,An Act to Clarify Board of Environmental Protection Procedures Regarding Appeals of Licensing or Permitting Decisions of the Commissioner of Environmental Protection,An Act to Clarify Board of Environmental Protection Procedures Regarding Appeals of Licensing or Permitting Decisions of the Commissioner of Environmental Protection,3,2026-03-25,https://legiscan.com/ME/bill/LD2210/2025
ME,2114142,,"An Act Making Supplemental Appropriations and Allocations from the General Fund and Other Funds for the Expenditures of State Government and Changing Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2026 and June 30, 2027","An Act Making Supplemental Appropriations and Allocations from the General Fund and Other Funds for the Expenditures of State Government and Changing Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2026 and June 30, 2027",1,2026-02-12,https://legiscan.com/ME/bill/LD2212/2025
